,has_url,character_count,sw_count,non_sw_char_proportion,mean_lemma_length,lemma_count_no_sw,unique_lemmas_no_sw,sw_proportion,hashtag_proportion,mention_proportion,target
7121,1,82,3,0.6707317073170732,5.153846153846154,9,9,0.23076923076923078,0.0,0.0,1
3173,1,117,7,0.6068376068376068,5.411764705882353,10,6,0.4117647058823529,0.0,0.0,1
5140,1,74,4,0.6486486486486487,5.363636363636363,7,7,0.36363636363636365,0.0,0.09090909090909091,0
4226,1,51,2,0.6862745098039216,5.857142857142857,5,5,0.2857142857142857,0.0,0.0,0
3962,1,101,11,0.504950495049505,3.3043478260869565,8,8,0.5238095238095238,0.0,0.0,1
2515,1,106,0,0.7264150943396226,7.0,11,11,0.0,0.5454545454545454,0.09090909090909091,0
2997,1,96,10,0.4791666666666667,3.45,8,8,0.5555555555555556,0.0,0.0,1
7380,1,91,4,0.6373626373626373,5.615384615384615,9,9,0.3076923076923077,0.07692307692307693,0.07692307692307693,1
4204,1,51,1,0.7843137254901961,5.571428571428571,6,6,0.14285714285714285,0.0,0.0,0
66,0,85,14,0.25882352941176473,3.1,5,5,0.7368421052631579,0.0,0.05263157894736842,0
7200,0,60,4,0.5666666666666667,4.6,5,5,0.4444444444444444,0.0,0.0,1
788,1,67,2,0.7313432835820896,5.5,8,8,0.2,0.0,0.0,0
4276,0,94,6,0.4787234042553192,4.125,9,8,0.4,0.0,0.06666666666666667,0
4721,0,54,5,0.46296296296296297,3.888888888888889,4,4,0.5555555555555556,0.0,0.0,0
2792,0,125,19,0.352,3.3214285714285716,9,9,0.6785714285714286,0.0,0.0,0
7092,0,137,8,0.635036496350365,5.15,12,12,0.4,0.0,0.05,0
2630,1,114,4,0.7192982456140351,6.6923076923076925,9,8,0.3076923076923077,0.0,0.0,0
6362,0,123,13,0.5121951219512195,3.6538461538461537,11,10,0.52,0.0,0.0,0
4750,0,130,8,0.5923076923076923,4.681818181818182,11,11,0.38095238095238093,0.0,0.0,1
3566,0,67,5,0.5074626865671642,5.4,5,5,0.5,0.0,0.0,0
7423,1,112,2,0.7767857142857143,5.6,13,9,0.13333333333333333,0.0,0.0,1
2386,1,73,1,0.7671232876712328,4.75,11,11,0.08333333333333333,0.0,0.0,1
4821,0,100,5,0.6,4.8125,9,9,0.3333333333333333,0.0,0.06666666666666667,0
2883,1,50,1,0.76,5.142857142857143,5,5,0.16666666666666666,0.0,0.0,1
7146,1,98,3,0.7040816326530612,5.0,11,11,0.21428571428571427,0.0,0.0,0
5520,1,71,1,0.7605633802816901,5.7,9,9,0.1,0.0,0.1,1
6088,0,136,12,0.5073529411764706,4.12,13,13,0.48,0.0,0.0,0
4124,1,115,14,0.4,3.6956521739130435,9,8,0.6086956521739131,0.0,0.0,1
736,0,76,5,0.6052631578947368,4.3076923076923075,7,7,0.4166666666666667,0.0,0.08333333333333333,0
6972,1,75,2,0.7466666666666667,5.454545454545454,9,9,0.18181818181818182,0.0,0.0,1
6947,1,50,3,0.64,3.9,6,6,0.3333333333333333,0.0,0.0,0
7546,0,93,8,0.5053763440860215,4.8125,8,8,0.5,0.0,0.0,0
5447,1,82,3,0.5609756097560976,3.769230769230769,10,10,0.23076923076923078,0.15384615384615385,0.0,1
7478,0,140,12,0.5357142857142857,4.791666666666667,11,11,0.5217391304347826,0.0,0.043478260869565216,0
6556,0,129,14,0.46511627906976744,3.310344827586207,10,10,0.5185185185185185,0.0,0.0,0
7548,1,98,7,0.4387755102040816,4.357142857142857,7,7,0.5,0.0,0.0,0
5882,1,69,8,0.5217391304347826,4.153846153846154,5,5,0.6153846153846154,0.0,0.0,1
7558,1,18,0,0.8333333333333334,6.5,2,2,0.0,0.5,0.0,0
1775,1,61,1,0.5245901639344263,3.7777777777777777,8,8,0.1111111111111111,0.0,0.0,1
3194,1,102,5,0.6764705882352942,4.9375,10,10,0.3125,0.0625,0.0,1
5077,1,113,7,0.6371681415929203,5.411764705882353,10,10,0.4117647058823529,0.0,0.0,1
5215,0,82,10,0.4268292682926829,4.1875,4,4,0.7142857142857143,0.0,0.07142857142857142,0
4938,1,104,3,0.7115384615384616,6.076923076923077,10,10,0.23076923076923078,0.38461538461538464,0.15384615384615385,0
5932,0,104,8,0.5865384615384616,4.157894736842105,11,11,0.42105263157894735,0.05263157894736842,0.0,1
6114,0,129,16,0.43410852713178294,3.1379310344827585,12,12,0.5714285714285714,0.0,0.0,0
281,1,92,12,0.5,3.6842105263157894,5,5,0.6666666666666666,0.0,0.0,1
5954,0,109,11,0.5596330275229358,3.9,8,8,0.55,0.0,0.05,0
3012,1,92,8,0.5543478260869565,3.823529411764706,9,9,0.47058823529411764,0.0,0.0,0
7252,1,79,4,0.6582278481012658,5.7272727272727275,7,7,0.36363636363636365,0.0,0.0,1
5196,0,127,9,0.5905511811023622,4.380952380952381,10,10,0.45,0.0,0.05,0
6940,0,140,13,0.5214285714285715,4.32,10,10,0.52,0.0,0.0,0
7402,1,116,3,0.6982758620689655,4.1,16,14,0.15789473684210525,0.0,0.0,1
7544,0,107,8,0.5607476635514018,4.666666666666667,9,9,0.47058823529411764,0.0,0.17647058823529413,0
6720,1,112,4,0.5267857142857143,4.8,11,10,0.26666666666666666,0.0,0.0,1
5724,1,116,5,0.6293103448275862,4.166666666666667,10,10,0.29411764705882354,0.058823529411764705,0.0,1
5636,1,95,5,0.6,5.3076923076923075,8,8,0.38461538461538464,0.3076923076923077,0.0,0
1487,1,89,4,0.6067415730337079,6.545454545454546,7,7,0.36363636363636365,0.2727272727272727,0.0,1
2773,1,100,4,0.68,5.642857142857143,10,10,0.2857142857142857,0.0,0.0,0
4371,0,76,1,0.8289473684210527,7.111111111111111,8,8,0.1111111111111111,0.0,0.0,1
2750,1,113,8,0.5221238938053098,4.315789473684211,11,11,0.42105263157894735,0.10526315789473684,0.0,0
2829,1,92,5,0.5543478260869565,5.818181818181818,6,6,0.45454545454545453,0.0,0.0,1
6002,0,77,10,0.42857142857142855,3.5625,6,6,0.625,0.0,0.0,0
226,0,123,10,0.6016260162601627,4.0,12,12,0.43478260869565216,0.0,0.0,0
247,0,41,1,0.8780487804878049,9.0,3,3,0.25,0.0,0.0,1
1144,1,57,1,0.7894736842105263,5.75,7,7,0.125,0.0,0.0,1
7211,0,62,2,0.6451612903225806,5.222222222222222,7,7,0.2222222222222222,0.0,0.0,1
3341,1,107,6,0.6635514018691588,4.823529411764706,11,11,0.35294117647058826,0.0,0.058823529411764705,1
2279,1,83,2,0.8313253012048193,7.2,8,8,0.2,0.0,0.0,1
6640,0,28,0,0.8571428571428571,6.0,4,4,0.0,0.25,0.0,0
5488,1,91,2,0.7362637362637363,8.11111111111111,7,6,0.2222222222222222,0.4444444444444444,0.0,0
5287,1,114,7,0.6052631578947368,5.125,9,7,0.4375,0.0,0.0,1
5913,0,78,8,0.5128205128205128,4.142857142857143,6,6,0.5714285714285714,0.0,0.07142857142857142,0
1418,1,87,5,0.5977011494252874,5.25,7,7,0.4166666666666667,0.16666666666666666,0.0,0
3143,1,79,5,0.6329113924050633,4.428571428571429,9,9,0.35714285714285715,0.0,0.0,1
4996,1,117,4,0.7008547008547008,5.625,11,11,0.25,0.0625,0.0,1
1392,1,86,8,0.4883720930232558,4.333333333333333,7,7,0.5333333333333333,0.0,0.0,0
5007,1,110,4,0.7363636363636363,5.866666666666666,11,11,0.26666666666666666,0.0,0.06666666666666667,0
2686,1,56,0,0.7857142857142857,6.285714285714286,7,7,0.0,0.0,0.0,1
2900,0,46,3,0.5869565217391305,3.7777777777777777,4,4,0.375,0.0,0.125,0
636,0,139,1,0.7553956834532374,7.0,14,14,0.06666666666666667,0.0,0.3333333333333333,0
851,1,63,5,0.5714285714285714,4.545454545454546,6,6,0.45454545454545453,0.0,0.0,0
4859,0,77,6,0.5194805194805194,4.142857142857143,7,7,0.46153846153846156,0.15384615384615385,0.0,1
331,0,91,6,0.5604395604395604,4.666666666666667,8,8,0.4,0.06666666666666667,0.06666666666666667,1
7575,1,29,4,0.4482758620689655,3.5,2,2,0.6666666666666666,0.0,0.0,0
7224,1,110,11,0.44545454545454544,4.611111111111111,6,6,0.6111111111111112,0.0,0.0,1
7510,1,117,3,0.6752136752136753,5.6,12,12,0.2,0.2,0.0,1
1907,1,106,1,0.7830188679245284,6.916666666666667,11,11,0.08333333333333333,0.5,0.0,0
5395,0,60,6,0.4666666666666667,4.1,4,4,0.6,0.0,0.1,0
2894,0,23,1,0.6521739130434783,4.75,2,2,0.3333333333333333,0.0,0.3333333333333333,0
5311,1,76,3,0.7105263157894737,5.363636363636363,8,8,0.2727272727272727,0.0,0.0,1
6934,0,107,6,0.5700934579439252,4.647058823529412,10,10,0.375,0.0,0.0625,0
445,1,69,5,0.5507246376811594,3.5833333333333335,7,7,0.4166666666666667,0.0,0.0,1
125,0,128,12,0.28125,4.9,6,6,0.6666666666666666,0.0,0.0,0
7129,1,113,2,0.3274336283185841,4.555555555555555,7,7,0.2222222222222222,0.2222222222222222,0.0,1
6885,0,30,2,0.6666666666666666,4.166666666666667,3,3,0.4,0.0,0.0,0
7137,1,113,2,0.3274336283185841,4.0,8,8,0.2,0.2,0.0,1
6059,0,138,10,0.6376811594202898,4.608695652173913,11,11,0.45454545454545453,0.045454545454545456,0.0,0
1879,1,42,0,0.7380952380952381,7.75,4,4,0.0,0.0,0.25,0
1038,0,18,0,0.8333333333333334,4.666666666666667,3,3,0.0,0.0,0.3333333333333333,0
3379,1,113,1,0.7610619469026548,6.214285714285714,13,12,0.07142857142857142,0.07142857142857142,0.0,1
4275,0,34,2,0.5294117647058824,3.4285714285714284,4,4,0.3333333333333333,0.0,0.0,1
3171,1,95,5,0.5578947368421052,6.181818181818182,6,6,0.45454545454545453,0.09090909090909091,0.09090909090909091,1
912,0,67,6,0.6119402985074627,3.533333333333333,8,7,0.42857142857142855,0.0,0.0,0
4595,0,122,3,0.6885245901639344,5.333333333333333,12,10,0.2,0.0,0.0,0
1228,0,136,5,0.7058823529411765,4.714285714285714,15,15,0.23809523809523808,0.0,0.09523809523809523,1
7305,0,87,9,0.41379310344827586,3.6666666666666665,6,6,0.6,0.0,0.06666666666666667,1
7572,0,49,4,0.5102040816326531,4.5,4,4,0.5,0.0,0.25,1
5174,0,82,7,0.5609756097560976,5.230769230769231,6,6,0.5384615384615384,0.0,0.0,0
4148,0,56,6,0.5,3.1666666666666665,5,5,0.5454545454545454,0.0,0.0,0
560,0,44,6,0.3181818181818182,3.1,4,4,0.6,0.1,0.0,0
414,1,42,0,0.8571428571428571,5.666666666666667,6,6,0.0,0.0,0.0,1
6368,1,86,3,0.7093023255813954,4.4,12,12,0.2,0.0,0.0,1
6908,0,63,3,0.6507936507936508,4.4,7,7,0.3,0.0,0.1,0
1649,0,136,7,0.6985294117647058,4.636363636363637,13,13,0.3333333333333333,0.0,0.0,0
3002,0,125,15,0.416,3.5,9,9,0.625,0.0,0.0,0
5201,1,62,4,0.5161290322580645,4.5,5,5,0.4444444444444444,0.0,0.0,0
3376,1,114,7,0.5964912280701754,4.833333333333333,11,10,0.3888888888888889,0.0,0.05555555555555555,1
2901,0,90,12,0.36666666666666664,3.473684210526316,7,7,0.631578947368421,0.0,0.0,0
7561,0,29,0,0.7241379310344828,3.6,5,5,0.0,0.0,0.2,0
2391,1,97,5,0.6288659793814433,4.666666666666667,10,10,0.3333333333333333,0.13333333333333333,0.0,1
5991,0,80,8,0.5625,3.411764705882353,9,8,0.47058823529411764,0.0,0.0,0
4921,1,94,4,0.5531914893617021,4.071428571428571,8,8,0.3076923076923077,0.07692307692307693,0.0,0
3179,0,140,5,0.65,4.333333333333333,19,18,0.20833333333333334,0.0,0.0,0
1778,1,113,11,0.34513274336283184,4.176470588235294,6,6,0.6470588235294118,0.0,0.058823529411764705,0
244,0,115,11,0.4782608695652174,4.136363636363637,9,9,0.5238095238095238,0.0,0.047619047619047616,0
7424,0,74,7,0.5135135135135135,3.4375,8,8,0.4666666666666667,0.0,0.0,0
6235,0,50,7,0.36,3.0,4,4,0.6363636363636364,0.0,0.09090909090909091,0
6232,0,140,15,0.5071428571428571,3.962962962962963,10,10,0.5769230769230769,0.0,0.0,0
3233,0,138,7,0.717391304347826,5.45,13,13,0.35,0.05,0.0,1
507,1,111,4,0.6666666666666666,4.8125,10,10,0.26666666666666666,0.2,0.0,0
5054,0,43,4,0.4883720930232558,5.142857142857143,3,3,0.5714285714285714,0.0,0.0,1
3718,0,66,2,0.6818181818181818,3.5,7,7,0.18181818181818182,0.0,0.2727272727272727,0
3197,1,109,6,0.6880733944954128,5.294117647058823,11,11,0.35294117647058826,0.0,0.0,0
806,0,130,18,0.36153846153846153,3.8461538461538463,8,8,0.6923076923076923,0.0,0.038461538461538464,0
3439,0,46,2,0.6304347826086957,5.666666666666667,4,4,0.3333333333333333,0.0,0.16666666666666666,1
3368,1,75,1,0.7466666666666667,5.9,7,7,0.1111111111111111,0.0,0.1111111111111111,1
4070,1,118,1,0.8220338983050848,6.266666666666667,14,12,0.06666666666666667,0.0,0.0,1
1002,0,113,10,0.5575221238938053,4.0476190476190474,11,11,0.47619047619047616,0.0,0.047619047619047616,0
4797,0,137,11,0.5912408759124088,3.8846153846153846,14,14,0.44,0.0,0.0,0
2485,0,114,13,0.4824561403508772,3.576923076923077,10,10,0.5416666666666666,0.0,0.0,0
3458,0,129,9,0.5891472868217055,4.217391304347826,13,13,0.4090909090909091,0.0,0.045454545454545456,0
398,1,93,2,0.7526881720430108,5.3076923076923075,11,11,0.15384615384615385,0.0,0.0,1
4975,0,78,4,0.6923076923076923,4.615384615384615,9,9,0.3076923076923077,0.07692307692307693,0.0,0
2444,1,124,6,0.5483870967741935,4.9375,10,6,0.375,0.0,0.0,1
1241,1,98,6,0.6122448979591837,5.0,9,9,0.4,0.13333333333333333,0.0,1
243,0,120,7,0.7,5.5,11,11,0.3888888888888889,0.0,0.16666666666666666,1
339,0,63,3,0.6825396825396826,6.125,5,5,0.375,0.125,0.0,0
4710,0,140,5,0.6857142857142857,4.739130434782608,17,15,0.21739130434782608,0.0,0.13043478260869565,0
6291,1,57,1,0.6842105263157895,4.375,7,7,0.125,0.0,0.0,1
6876,0,116,10,0.5344827586206896,5.111111111111111,8,8,0.5555555555555556,0.0,0.0,0
3263,0,98,5,0.6224489795918368,5.142857142857143,9,9,0.35714285714285715,0.07142857142857142,0.14285714285714285,0
5922,0,66,9,0.4393939393939394,3.2666666666666666,5,5,0.6428571428571429,0.0,0.0,0
45,1,74,8,0.43243243243243246,3.7142857142857144,6,6,0.5714285714285714,0.0,0.0,0
6403,1,92,3,0.6739130434782609,5.416666666666667,9,9,0.25,0.08333333333333333,0.0,1
5707,1,114,7,0.6228070175438597,4.277777777777778,8,8,0.4117647058823529,0.0,0.0,1
7142,0,139,14,0.48201438848920863,4.038461538461538,11,11,0.56,0.0,0.04,0
4340,1,74,3,0.6621621621621622,4.5,9,9,0.25,0.0,0.0,1
3519,1,96,5,0.65625,4.933333333333334,10,10,0.3333333333333333,0.0,0.0,1
7312,1,76,4,0.6973684210526315,5.363636363636363,7,7,0.36363636363636365,0.0,0.0,1
3141,0,104,7,0.625,4.705882352941177,10,9,0.4117647058823529,0.0,0.0,0
3204,0,142,10,0.4859154929577465,4.904761904761905,9,9,0.5,0.0,0.1,0
5507,1,93,3,0.7419354838709677,5.142857142857143,9,9,0.23076923076923078,0.0,0.0,1
4143,1,112,8,0.5535714285714286,3.9047619047619047,11,11,0.4,0.0,0.05,1
5159,1,116,8,0.5948275862068966,4.888888888888889,10,10,0.4444444444444444,0.0,0.0,0
6824,0,54,2,0.7407407407407407,5.25,6,6,0.25,0.0,0.0,0
1630,0,135,9,0.5925925925925926,4.136363636363637,12,11,0.4090909090909091,0.0,0.045454545454545456,0
231,0,78,5,0.6666666666666666,5.416666666666667,7,7,0.4166666666666667,0.0,0.0,0
4998,1,88,2,0.7386363636363636,5.75,10,10,0.16666666666666666,0.5,0.0,0
4845,0,40,1,0.825,6.8,4,4,0.2,0.0,0.2,0
2959,1,94,4,0.648936170212766,5.0,9,9,0.3076923076923077,0.0,0.0,0
1271,1,110,12,0.38181818181818183,3.9,8,8,0.6,0.0,0.0,0
1575,1,25,3,0.36,3.8,2,2,0.6,0.0,0.0,1
3630,1,26,1,0.6923076923076923,5.25,3,3,0.25,0.0,0.0,0
4251,1,115,16,0.30434782608695654,3.8636363636363638,6,6,0.7272727272727273,0.0,0.0,0
4759,1,78,4,0.6153846153846154,4.6923076923076925,8,8,0.3076923076923077,0.0,0.0,1
2583,1,115,10,0.5652173913043478,4.0,11,11,0.47619047619047616,0.0,0.0,0
6148,0,130,15,0.4846153846153846,3.064516129032258,13,12,0.5172413793103449,0.034482758620689655,0.034482758620689655,0
7512,1,114,8,0.543859649122807,5.0625,8,8,0.5,0.0,0.0,1
830,0,100,4,0.3,4.0,6,6,0.4,0.0,0.0,0
3541,1,65,0,0.8,6.25,8,8,0.0,0.0,0.0,1
162,1,53,2,0.7358490566037735,4.555555555555555,7,7,0.2222222222222222,0.0,0.0,1
6909,0,84,7,0.6190476190476191,4.266666666666667,8,8,0.4666666666666667,0.0,0.06666666666666667,0
7445,1,112,9,0.5357142857142857,4.142857142857143,12,12,0.42857142857142855,0.0,0.0,0
256,0,91,6,0.6483516483516484,5.538461538461538,7,7,0.46153846153846156,0.0,0.15384615384615385,1
4993,1,95,7,0.5789473684210527,4.666666666666667,8,8,0.4666666666666667,0.0,0.06666666666666667,1
6143,0,140,14,0.4857142857142857,3.6538461538461537,10,10,0.5384615384615384,0.0,0.038461538461538464,1
4025,1,50,2,0.68,4.5,6,6,0.25,0.0,0.0,1
6278,0,44,2,0.7045454545454546,5.142857142857143,5,5,0.2857142857142857,0.0,0.2857142857142857,0
4112,1,54,2,0.5740740740740741,5.285714285714286,5,5,0.2857142857142857,0.0,0.0,0
2692,1,56,0,0.7857142857142857,6.285714285714286,7,7,0.0,0.0,0.0,1
5365,1,25,4,0.36,3.0,2,2,0.6666666666666666,0.0,0.0,0
4772,0,28,1,0.75,6.25,3,3,0.25,0.0,0.0,0
805,1,107,5,0.6822429906542056,4.5,13,13,0.2777777777777778,0.05555555555555555,0.0,0
1764,0,134,9,0.6044776119402985,4.217391304347826,14,14,0.391304347826087,0.0,0.0,1
3264,1,61,3,0.6721311475409836,4.3,6,6,0.3,0.0,0.0,1
2705,1,75,0,0.7333333333333333,6.875,8,8,0.0,0.0,0.0,0
640,0,23,0,0.782608695652174,6.0,3,3,0.0,0.0,0.3333333333333333,0
6455,1,59,1,0.7966101694915254,5.75,7,7,0.125,0.0,0.0,1
7223,1,80,3,0.7,5.166666666666667,9,9,0.25,0.08333333333333333,0.0,0
2381,1,41,1,0.7804878048780488,4.714285714285714,6,6,0.14285714285714285,0.0,0.0,1
6690,1,115,10,0.5478260869565217,4.0,12,11,0.45454545454545453,0.0,0.045454545454545456,0
7409,0,132,3,0.7727272727272727,5.833333333333333,15,10,0.16666666666666666,0.0,0.0,1
5602,0,109,8,0.5045871559633027,4.052631578947368,9,8,0.4444444444444444,0.0,0.05555555555555555,0
1656,1,71,9,0.38028169014084506,3.7857142857142856,4,3,0.6923076923076923,0.0,0.07692307692307693,0
1486,0,118,17,0.3050847457627119,3.2916666666666665,6,6,0.7083333333333334,0.041666666666666664,0.0,0
2970,0,76,6,0.5,3.6666666666666665,5,5,0.46153846153846156,0.0,0.07692307692307693,1
5306,1,114,7,0.6052631578947368,5.125,9,7,0.4375,0.0,0.0,1
4784,0,134,11,0.5970149253731343,4.0,13,13,0.4583333333333333,0.0,0.0,0
1868,1,47,3,0.5531914893617021,5.428571428571429,4,4,0.42857142857142855,0.0,0.0,0
838,1,46,2,0.6956521739130435,5.0,5,5,0.2857142857142857,0.0,0.0,0
1675,0,42,2,0.6190476190476191,4.285714285714286,5,5,0.2857142857142857,0.0,0.0,0
3959,0,138,15,0.4492753623188406,3.9615384615384617,10,10,0.6,0.0,0.04,0
6233,0,140,8,0.6285714285714286,5.090909090909091,14,14,0.36363636363636365,0.0,0.18181818181818182,0
2981,1,94,4,0.648936170212766,5.0,9,9,0.3076923076923077,0.0,0.0,0
6082,0,133,8,0.6541353383458647,4.434782608695652,13,13,0.36363636363636365,0.045454545454545456,0.0,1
3886,1,47,4,0.44680851063829785,5.0,3,3,0.5714285714285714,0.0,0.0,0
3007,1,51,2,0.6274509803921569,3.7,8,8,0.2,0.0,0.0,1
3503,0,76,5,0.5921052631578947,6.0,6,6,0.45454545454545453,0.0,0.0,1
4094,0,32,1,0.75,5.4,4,4,0.2,0.0,0.2,1
3862,0,134,15,0.4701492537313433,3.5357142857142856,10,10,0.5769230769230769,0.0,0.038461538461538464,0
543,1,91,5,0.6043956043956044,4.785714285714286,8,8,0.38461538461538464,0.15384615384615385,0.07692307692307693,0
6055,1,46,2,0.7391304347826086,4.375,6,6,0.25,0.0,0.0,1
2720,1,114,4,0.7368421052631579,6.2,11,9,0.26666666666666666,0.0,0.0,1
161,0,136,11,0.5147058823529411,4.25,12,12,0.4782608695652174,0.0,0.0,1
3317,0,96,9,0.4583333333333333,4.647058823529412,8,8,0.5294117647058824,0.0,0.0,0
5744,1,111,2,0.7387387387387387,6.916666666666667,10,10,0.16666666666666666,0.16666666666666666,0.4166666666666667,0
3219,1,87,4,0.6551724137931034,4.357142857142857,10,9,0.2857142857142857,0.35714285714285715,0.0,0
3020,1,116,9,0.5862068965517241,4.5,11,10,0.45,0.0,0.05,1
1340,1,97,3,0.6597938144329897,5.583333333333333,9,9,0.25,0.16666666666666666,0.0,1
330,1,117,5,0.6324786324786325,5.5625,11,10,0.3125,0.4375,0.0625,0
5955,1,37,0,0.8648648648648649,9.666666666666666,3,3,0.0,0.0,0.6666666666666666,0
4208,0,111,9,0.5675675675675675,4.3,10,10,0.45,0.0,0.05,1
3411,1,85,6,0.5764705882352941,4.857142857142857,8,8,0.42857142857142855,0.0,0.0,1
4083,1,118,5,0.6271186440677966,4.05,14,13,0.25,0.05,0.0,1
1838,0,95,7,0.6105263157894737,3.5555555555555554,11,11,0.3888888888888889,0.0,0.0,0
6242,1,89,8,0.5168539325842697,4.266666666666667,6,6,0.5333333333333333,0.06666666666666667,0.0,0
84,1,57,4,0.47368421052631576,4.333333333333333,5,5,0.4444444444444444,0.2222222222222222,0.0,1
2610,1,70,6,0.5285714285714286,4.166666666666667,6,6,0.5,0.0,0.0,1
1983,0,38,5,0.39473684210526316,3.25,3,3,0.625,0.0,0.0,0
2028,1,97,4,0.7010309278350515,4.8125,12,12,0.25,0.125,0.0625,1
3629,1,51,1,0.7843137254901961,6.0,5,5,0.16666666666666666,0.0,0.0,1
6933,0,92,13,0.31521739130434784,3.5789473684210527,5,5,0.7222222222222222,0.0,0.0,0
5618,1,79,3,0.6582278481012658,5.9,7,7,0.3,0.1,0.0,1
1609,1,70,5,0.6142857142857143,5.181818181818182,6,6,0.45454545454545453,0.09090909090909091,0.0,0
3045,1,31,0,0.7096774193548387,5.5,4,4,0.0,0.25,0.0,0
2781,0,52,4,0.6346153846153846,4.555555555555555,5,5,0.4444444444444444,0.0,0.0,0
3488,0,58,3,0.6724137931034483,5.333333333333333,4,4,0.375,0.0,0.125,1
2098,1,114,8,0.5614035087719298,4.526315789473684,10,10,0.42105263157894735,0.05263157894736842,0.0,0
1802,1,70,0,0.8142857142857143,6.222222222222222,9,6,0.0,0.1111111111111111,0.0,0
1529,1,86,3,0.7441860465116279,5.75,9,9,0.25,0.16666666666666666,0.08333333333333333,1
5063,1,75,1,0.68,6.0,8,6,0.1111111111111111,0.0,0.0,1
2120,1,66,7,0.4696969696969697,4.636363636363637,4,4,0.6363636363636364,0.09090909090909091,0.0,0
1189,0,131,9,0.6641221374045801,4.391304347826087,14,14,0.391304347826087,0.0,0.0,1
4643,0,79,7,0.5569620253164557,4.615384615384615,6,6,0.5384615384615384,0.0,0.15384615384615385,0
2684,1,57,0,0.7719298245614035,6.285714285714286,7,7,0.0,0.0,0.0,0
6062,1,59,1,0.7627118644067796,5.75,7,7,0.125,0.0,0.0,1
4389,1,51,3,0.5882352941176471,5.714285714285714,4,4,0.42857142857142855,0.0,0.0,1
7053,1,114,3,0.7719298245614035,6.133333333333334,12,10,0.2,0.0,0.0,1
6410,1,70,1,0.7857142857142857,6.0,8,8,0.1111111111111111,0.0,0.0,1
623,0,140,7,0.7214285714285714,5.631578947368421,11,11,0.3684210526315789,0.0,0.15789473684210525,1
3162,1,118,4,0.5847457627118644,5.666666666666667,11,10,0.26666666666666666,0.5333333333333333,0.0,1
3533,1,116,2,0.7327586206896551,5.733333333333333,13,12,0.13333333333333333,0.0,0.0,0
1026,1,97,7,0.4536082474226804,3.8125,9,9,0.4375,0.0625,0.0,0
6391,1,103,3,0.6990291262135923,4.470588235294118,14,14,0.17647058823529413,0.058823529411764705,0.0,1
3126,0,139,7,0.6906474820143885,5.631578947368421,12,12,0.3684210526315789,0.21052631578947367,0.0,1
7276,1,103,4,0.4854368932038835,6.2,6,6,0.4,0.1,0.1,0
6910,0,77,6,0.5454545454545454,4.0,8,8,0.42857142857142855,0.07142857142857142,0.07142857142857142,0
5472,1,58,3,0.6379310344827587,5.875,5,5,0.375,0.0,0.0,0
4001,1,69,2,0.6811594202898551,4.363636363636363,9,9,0.18181818181818182,0.2727272727272727,0.0,0
2221,0,105,6,0.6571428571428571,5.0625,10,8,0.375,0.0,0.0625,0
3501,1,95,3,0.6631578947368421,5.384615384615385,10,10,0.23076923076923078,0.0,0.0,0
4785,0,135,11,0.6,4.16,13,13,0.4583333333333333,0.0,0.0,0
3170,1,115,12,0.4260869565217391,3.9047619047619047,9,9,0.5714285714285714,0.0,0.047619047619047616,1
6627,1,78,3,0.6794871794871795,4.916666666666667,9,9,0.25,0.0,0.0,1
7359,1,72,2,0.7916666666666666,6.666666666666667,7,7,0.2222222222222222,0.0,0.0,1
1235,1,47,2,0.7446808510638298,5.428571428571429,5,5,0.2857142857142857,0.0,0.0,1
7326,0,78,1,0.782051282051282,4.538461538461538,12,12,0.07692307692307693,0.0,0.0,1
646,1,98,9,0.5510204081632653,3.736842105263158,10,10,0.47368421052631576,0.0,0.0,0
6861,1,94,4,0.648936170212766,5.666666666666667,8,7,0.3333333333333333,0.4166666666666667,0.0,0
1067,0,78,8,0.47435897435897434,3.75,6,6,0.5333333333333333,0.0,0.06666666666666667,0
2382,0,138,10,0.6014492753623188,4.16,15,14,0.4,0.0,0.04,0
5953,0,44,1,0.7727272727272727,5.666666666666667,3,3,0.2,0.0,0.2,0
808,1,110,10,0.5181818181818182,4.777777777777778,8,8,0.5555555555555556,0.16666666666666666,0.0,1
5326,0,108,7,0.6296296296296297,4.777777777777778,11,11,0.3888888888888889,0.0,0.05555555555555555,0
4398,1,51,3,0.5882352941176471,5.714285714285714,4,4,0.42857142857142855,0.0,0.0,1
2882,1,98,5,0.673469387755102,5.0,10,10,0.3333333333333333,0.0,0.0,1
4469,0,131,7,0.5725190839694656,4.75,13,13,0.35,0.0,0.2,0
1092,1,22,1,0.5,3.25,3,3,0.25,0.0,0.0,0
1690,1,115,7,0.6347826086956522,4.428571428571429,12,12,0.35,0.0,0.05,0
1643,0,46,2,0.782608695652174,4.875,4,4,0.2857142857142857,0.0,0.14285714285714285,0
151,1,114,3,0.7543859649122807,5.117647058823529,14,13,0.17647058823529413,0.058823529411764705,0.0,1
4367,1,34,2,0.6176470588235294,5.2,3,3,0.4,0.0,0.0,0
92,1,71,2,0.5352112676056338,4.666666666666667,7,7,0.2222222222222222,0.0,0.1111111111111111,1
694,0,43,1,0.7209302325581395,7.0,4,4,0.2,0.0,0.4,0
4534,1,110,1,0.7454545454545455,5.928571428571429,13,11,0.07142857142857142,0.14285714285714285,0.07142857142857142,1
